DateTime,Value
2020-02-15 18:15,209
2020-02-15 18:16,203
2020-02-15 18:17,206
2020-02-15 18:18,206
2020-02-15 18:19,203
2020-02-15 18:20,200
2020-02-15 18:21,200
2020-02-15 18:22,202
2020-02-15 18:23,201
2020-02-15 18:24,198
2020-02-15 18:25,203
2020-02-15 18:26,203
2020-02-15 18:27,203
2020-02-15 18:28,206
2020-02-15 18:29,203
2020-02-15 18:30,202
2020-02-15 18:31,201
2020-02-15 18:32,205
2020-02-15 18:33,202
2020-02-15 18:34,201
2020-02-15 18:35,200
2020-02-15 18:36,199
2020-02-15 18:37,211
2020-02-15 18:38,209
2020-02-15 18:39,211
2020-02-15 18:40,210
2020-02-15 18:41,213
2020-02-15 18:42,210
2020-02-15 18:43,209
2020-02-15 18:44,216
2020-02-15 18:45,213
2020-02-15 18:46,212
2020-02-15 18:47,212
2020-02-15 18:48,211
2020-02-15 18:49,213
2020-02-15 18:50,211
2020-02-15 18:51,208
2020-02-15 18:52,209
2020-02-15 18:53,212
2020-02-15 18:54,208
2020-02-15 18:55,209
2020-02-15 18:56,208
2020-02-15 18:57,208
2020-02-15 18:58,209
2020-02-15 18:59,209
2020-02-15 19:00,209
2020-02-15 19:01,208
2020-02-15 19:02,211
2020-02-15 19:03,210
2020-02-15 19:04,206
2020-02-15 19:05,210
2020-02-15 19:06,205
2020-02-15 19:07,213
2020-02-15 19:08,212
2020-02-15 19:09,209
2020-02-15 19:10,207
2020-02-15 19:11,213
2020-02-15 19:12,210
2020-02-15 19:13,210
2020-02-15 19:14,211
2020-02-15 19:15,209
2020-02-15 19:16,209
2020-02-15 19:17,213
2020-02-15 19:18,210
2020-02-15 19:19,205
2020-02-15 19:20,212
2020-02-15 19:21,209
2020-02-15 19:22,212
2020-02-15 19:23,212
2020-02-15 19:24,210
2020-02-15 19:25,211
2020-02-15 19:26,208
2020-02-15 19:27,212
2020-02-15 19:28,213
2020-02-15 19:29,212
2020-02-15 19:30,211
2020-02-15 19:31,212
2020-02-15 19:32,213
2020-02-15 19:33,213
2020-02-15 19:34,209
2020-02-15 19:35,211
2020-02-15 19:36,211
2020-02-15 19:37,211
2020-02-15 19:38,210
2020-02-15 19:39,209
2020-02-15 19:40,210
2020-02-15 19:41,211
2020-02-15 19:42,210
2020-02-15 19:43,212
2020-02-15 19:44,208
2020-02-15 19:45,215
2020-02-15 19:46,209
2020-02-15 19:47,208
2020-02-15 19:48,210
2020-02-15 19:49,209
2020-02-15 19:50,209
2020-02-15 19:51,210
2020-02-15 19:52,210
2020-02-15 19:53,211
2020-02-15 19:54,209
2020-02-15 19:55,216
2020-02-15 19:56,209
2020-02-15 19:57,208
2020-02-15 19:58,211
2020-02-15 19:59,215
2020-02-15 20:00,218
2020-02-15 20:01,215
2020-02-15 20:02,215
2020-02-15 20:03,212
2020-02-15 20:04,209
2020-02-15 20:05,211
2020-02-15 20:06,212
2020-02-15 20:07,212
2020-02-15 20:08,210
2020-02-15 20:09,214
2020-02-15 20:10,212
2020-02-15 20:11,210
2020-02-15 20:12,210
2020-02-15 20:13,214
2020-02-15 20:14,213
2020-02-15 20:15,217
2020-02-15 20:16,217
2020-02-15 20:17,214
2020-02-15 20:18,208
2020-02-15 20:19,210
2020-02-15 20:20,214
2020-02-15 20:21,213
2020-02-15 20:22,214
2020-02-15 20:23,213
2020-02-15 20:24,207
2020-02-15 20:25,216
2020-02-15 20:26,213
2020-02-15 20:27,212
2020-02-15 20:28,216
2020-02-15 20:29,214
2020-02-15 20:30,215
2020-02-15 20:31,218
2020-02-15 20:32,213
2020-02-15 20:33,213
2020-02-15 20:34,218
2020-02-15 20:35,211
2020-02-15 20:36,212
2020-02-15 20:37,212
2020-02-15 20:38,208
2020-02-15 20:39,211
2020-02-15 20:40,214
2020-02-15 20:41,213
2020-02-15 20:42,215
2020-02-15 20:43,212
2020-02-15 20:44,204
2020-02-15 20:45,198
2020-02-15 20:46,199
2020-02-15 20:47,196
2020-02-15 20:48,198
2020-02-15 20:49,195
2020-02-15 20:50,196
2020-02-15 20:51,195
2020-02-15 20:52,192
2020-02-15 20:53,196
2020-02-15 20:54,192
2020-02-15 20:55,195
2020-02-15 20:56,192
2020-02-15 20:57,194
2020-02-15 20:58,199
2020-02-15 20:59,195
2020-02-15 21:00,197
2020-02-15 21:01,198
2020-02-15 21:02,191
2020-02-15 21:03,197
2020-02-15 21:04,198
2020-02-15 21:05,202
2020-02-15 21:06,201
2020-02-15 21:07,202
2020-02-15 21:08,199
2020-02-15 21:09,199
2020-02-15 21:10,199
2020-02-15 21:11,196
2020-02-15 21:12,203
2020-02-15 21:13,198
2020-02-15 21:14,201
2020-02-15 21:15,202
2020-02-15 21:16,203
2020-02-15 21:17,205
2020-02-15 21:18,201
2020-02-15 21:19,202
2020-02-15 21:20,201
2020-02-15 21:21,199
2020-02-15 21:22,200
2020-02-15 21:23,201
2020-02-15 21:24,198
2020-02-15 21:25,199
2020-02-15 21:26,200
2020-02-15 21:27,199
2020-02-15 21:28,202
2020-02-15 21:29,205
2020-02-15 21:30,208
2020-02-15 21:31,212
2020-02-15 21:32,209
2020-02-15 21:33,208
2020-02-15 21:34,206
2020-02-15 21:35,207
2020-02-15 21:36,203
2020-02-15 21:37,201
2020-02-15 21:38,204
2020-02-15 21:39,204
2020-02-15 21:40,205
2020-02-15 21:41,209
2020-02-15 21:42,205
2020-02-15 21:43,205
2020-02-15 21:44,206
2020-02-15 21:45,210
2020-02-15 21:46,202
2020-02-15 21:47,204
2020-02-15 21:48,207
2020-02-15 21:49,209
2020-02-15 21:50,206
2020-02-15 21:51,203
2020-02-15 21:52,205
2020-02-15 21:53,202
2020-02-15 21:54,203
2020-02-15 21:55,206
2020-02-15 21:56,203
2020-02-15 21:57,204
2020-02-15 21:58,209
2020-02-15 21:59,206
2020-02-15 22:00,207
2020-02-15 22:01,202
2020-02-15 22:02,203
2020-02-15 22:03,202
2020-02-15 22:04,200
2020-02-15 22:05,203
2020-02-15 22:06,204
2020-02-15 22:07,203
2020-02-15 22:08,199
2020-02-15 22:09,202
2020-02-15 22:10,203
2020-02-15 22:11,202
2020-02-15 22:12,205
2020-02-15 22:13,202
2020-02-15 22:14,204
2020-02-15 22:15,204
2020-02-15 22:16,202
2020-02-15 22:17,203
2020-02-15 22:18,208
2020-02-15 22:19,203
2020-02-15 22:20,203
2020-02-15 22:21,205
2020-02-15 22:22,201
2020-02-15 22:23,201
2020-02-15 22:24,200
2020-02-15 22:25,199
2020-02-15 22:26,194
2020-02-15 22:27,201
2020-02-15 22:28,202
2020-02-15 22:29,203
2020-02-15 22:30,197
2020-02-15 22:31,197
2020-02-15 22:32,199
2020-02-15 22:33,203
2020-02-15 22:34,203
2020-02-15 22:35,203
2020-02-15 22:36,201
2020-02-15 22:37,204
2020-02-15 22:38,207
2020-02-15 22:39,196
2020-02-15 22:40,201
2020-02-15 22:41,201
2020-02-15 22:42,202
2020-02-15 22:43,205
2020-02-15 22:44,203
2020-02-15 22:45,203
2020-02-15 22:46,209
2020-02-15 22:47,206
2020-02-15 22:48,210
2020-02-15 22:49,209
2020-02-15 22:50,207
2020-02-15 22:51,209
2020-02-15 22:52,206
2020-02-15 22:53,209
2020-02-15 22:54,211
2020-02-15 22:55,208
2020-02-15 22:56,210
2020-02-15 22:57,208
2020-02-15 22:58,210
2020-02-15 22:59,208
2020-02-15 23:00,211
2020-02-15 23:01,208
2020-02-15 23:02,211
2020-02-15 23:03,212
2020-02-15 23:04,206
2020-02-15 23:05,209
2020-02-15 23:06,210
2020-02-15 23:07,205
2020-02-15 23:08,207
2020-02-15 23:09,205
2020-02-15 23:10,205
2020-02-15 23:11,201
2020-02-15 23:12,204
2020-02-15 23:13,202
2020-02-15 23:14,205
2020-02-15 23:15,203
2020-02-15 23:16,200
2020-02-15 23:17,202
2020-02-15 23:18,203
2020-02-15 23:19,203
2020-02-15 23:20,201
2020-02-15 23:21,201
2020-02-15 23:22,202
2020-02-15 23:23,200
2020-02-15 23:24,204
2020-02-15 23:25,204
2020-02-15 23:26,202
2020-02-15 23:27,202
2020-02-15 23:28,201
2020-02-15 23:29,199
2020-02-15 23:30,201
2020-02-15 23:31,199
2020-02-15 23:32,200
2020-02-15 23:33,201
2020-02-15 23:34,201
2020-02-15 23:35,203
2020-02-15 23:36,197
2020-02-15 23:37,202
2020-02-15 23:38,201
2020-02-15 23:39,202
2020-02-15 23:40,201
2020-02-15 23:41,198
2020-02-15 23:42,201
2020-02-15 23:43,198
2020-02-15 23:44,199
2020-02-15 23:45,200
2020-02-15 23:46,200
2020-02-15 23:47,205
2020-02-15 23:48,220
2020-02-15 23:49,213
2020-02-15 23:50,214
2020-02-15 23:51,217
2020-02-15 23:52,215
2020-02-15 23:53,216
2020-02-15 23:54,216
2020-02-15 23:55,216
2020-02-15 23:56,213
2020-02-15 23:57,217
2020-02-15 23:58,214
2020-02-15 23:59,217
2020-02-16 00:00,215
2020-02-16 00:01,216
2020-02-16 00:02,216
2020-02-16 00:03,218
2020-02-16 00:04,219
2020-02-16 00:05,220
2020-02-16 00:06,217
2020-02-16 00:07,212
2020-02-16 00:08,220
2020-02-16 00:09,218
2020-02-16 00:10,221
2020-02-16 00:11,218
2020-02-16 00:12,213
2020-02-16 00:13,222
2020-02-16 00:14,219
2020-02-16 00:15,215
2020-02-16 00:16,223
2020-02-16 00:17,219
2020-02-16 00:18,227
2020-02-16 00:19,224
2020-02-16 00:20,223
2020-02-16 00:21,220
2020-02-16 00:22,222
2020-02-16 00:23,223
2020-02-16 00:24,222
2020-02-16 00:25,221
2020-02-16 00:26,224
2020-02-16 00:27,219
2020-02-16 00:28,219
2020-02-16 00:29,219
2020-02-16 00:30,218
2020-02-16 00:31,223
2020-02-16 00:32,220
2020-02-16 00:33,222
2020-02-16 00:34,223
2020-02-16 00:35,223
2020-02-16 00:36,223
2020-02-16 00:37,221
2020-02-16 00:38,222
2020-02-16 00:39,222
2020-02-16 00:40,224
2020-02-16 00:41,221
2020-02-16 00:42,221
2020-02-16 00:43,216
2020-02-16 00:44,221
2020-02-16 00:45,221
2020-02-16 00:46,225
2020-02-16 00:47,223
2020-02-16 00:48,224
2020-02-16 00:49,223
2020-02-16 00:50,221
2020-02-16 00:51,224
2020-02-16 00:52,222
2020-02-16 00:53,223
2020-02-16 00:54,224
2020-02-16 00:55,219
2020-02-16 00:56,223
2020-02-16 00:57,221
2020-02-16 00:58,221
2020-02-16 00:59,224
2020-02-16 01:00,221
2020-02-16 01:01,221
2020-02-16 01:02,219
2020-02-16 01:03,226
2020-02-16 01:04,223
2020-02-16 01:05,225
2020-02-16 01:06,224
2020-02-16 01:07,226
2020-02-16 01:08,221
2020-02-16 01:09,223
2020-02-16 01:10,220
2020-02-16 01:11,225
2020-02-16 01:12,223
2020-02-16 01:13,226
2020-02-16 01:14,227
2020-02-16 01:15,225
2020-02-16 01:16,224
2020-02-16 01:17,225
2020-02-16 01:18,225
2020-02-16 01:19,224
2020-02-16 01:20,223
2020-02-16 01:21,219
2020-02-16 01:22,224
2020-02-16 01:23,221
2020-02-16 01:24,225
2020-02-16 01:25,226
2020-02-16 01:26,219
2020-02-16 01:27,217
2020-02-16 01:28,220
2020-02-16 01:29,218
2020-02-16 01:30,219
2020-02-16 01:31,221
2020-02-16 01:32,222
2020-02-16 01:33,225
2020-02-16 01:34,222
2020-02-16 01:35,219
2020-02-16 01:36,220
2020-02-16 01:37,223
2020-02-16 01:38,221
2020-02-16 01:39,222
2020-02-16 01:40,221
2020-02-16 01:41,222
2020-02-16 01:42,221
2020-02-16 01:43,221
2020-02-16 01:44,220
2020-02-16 01:45,223
2020-02-16 01:46,222
2020-02-16 01:47,225
2020-02-16 01:48,222
2020-02-16 01:49,225
2020-02-16 01:50,225
2020-02-16 01:51,222
2020-02-16 01:52,223
2020-02-16 01:53,222
2020-02-16 01:54,222
2020-02-16 01:55,222
2020-02-16 01:56,222
2020-02-16 01:57,217
2020-02-16 01:58,220
2020-02-16 01:59,223
2020-02-16 02:00,222
2020-02-16 02:01,218
2020-02-16 02:02,222
2020-02-16 02:03,221
2020-02-16 02:04,217
2020-02-16 02:05,220
2020-02-16 02:06,223
2020-02-16 02:07,220
2020-02-16 02:08,220
2020-02-16 02:09,218
2020-02-16 02:10,214
2020-02-16 02:11,217
2020-02-16 02:12,216
2020-02-16 02:13,218
2020-02-16 02:14,214
2020-02-16 02:15,217
2020-02-16 02:16,216
2020-02-16 02:17,215
2020-02-16 02:18,222
2020-02-16 02:19,220
2020-02-16 02:20,220
2020-02-16 02:21,217
2020-02-16 02:22,217
2020-02-16 02:23,216
2020-02-16 02:24,218
2020-02-16 02:25,216
2020-02-16 02:26,219
2020-02-16 02:27,219
2020-02-16 02:28,215
2020-02-16 02:29,221
2020-02-16 02:30,219
2020-02-16 02:31,217
2020-02-16 02:32,214
2020-02-16 02:33,216
2020-02-16 02:34,220
2020-02-16 02:35,220
2020-02-16 02:36,220
2020-02-16 02:37,216
2020-02-16 02:38,219
2020-02-16 02:39,219
2020-02-16 02:40,217
2020-02-16 02:41,218
2020-02-16 02:42,216
2020-02-16 02:43,217
2020-02-16 02:44,217
2020-02-16 02:45,217
2020-02-16 02:46,220
2020-02-16 02:47,217
2020-02-16 02:48,217
2020-02-16 02:49,217
2020-02-16 02:50,219
2020-02-16 02:51,223
2020-02-16 02:52,221
2020-02-16 02:53,217
2020-02-16 02:54,217
2020-02-16 02:55,214
2020-02-16 02:56,217
2020-02-16 02:57,221
2020-02-16 02:58,218
2020-02-16 02:59,217
2020-02-16 03:00,220
2020-02-16 03:01,221
2020-02-16 03:02,221
2020-02-16 03:03,220
2020-02-16 03:04,228
2020-02-16 03:05,222
2020-02-16 03:06,223
2020-02-16 03:07,223
2020-02-16 03:08,221
2020-02-16 03:09,218
2020-02-16 03:10,219
2020-02-16 03:11,220
2020-02-16 03:12,220
2020-02-16 03:13,221
2020-02-16 03:14,220
2020-02-16 03:15,227
2020-02-16 03:16,223
2020-02-16 03:17,225
2020-02-16 03:18,221
2020-02-16 03:19,221
2020-02-16 03:20,225
2020-02-16 03:21,222
2020-02-16 03:22,222
2020-02-16 03:23,222
2020-02-16 03:24,222
2020-02-16 03:25,222
2020-02-16 03:26,223
2020-02-16 03:27,223
2020-02-16 03:28,216
2020-02-16 03:29,219
2020-02-16 03:30,219
2020-02-16 03:31,222
2020-02-16 03:32,219
2020-02-16 03:33,220
2020-02-16 03:34,222
2020-02-16 03:35,221
2020-02-16 03:36,220
2020-02-16 03:37,216
2020-02-16 03:38,214
2020-02-16 03:39,221
2020-02-16 03:40,218
2020-02-16 03:41,216
2020-02-16 03:42,218
2020-02-16 03:43,220
2020-02-16 03:44,214
2020-02-16 03:45,218
2020-02-16 03:46,215
2020-02-16 03:47,215
2020-02-16 03:48,217
2020-02-16 03:49,216
2020-02-16 03:50,219
2020-02-16 03:51,216
2020-02-16 03:52,222
2020-02-16 03:53,213
2020-02-16 03:54,219
2020-02-16 03:55,219
2020-02-16 03:56,215
2020-02-16 03:57,215
2020-02-16 03:58,217
2020-02-16 03:59,217
2020-02-16 04:00,218
2020-02-16 04:01,221
2020-02-16 04:02,217
2020-02-16 04:03,217
2020-02-16 04:04,221
2020-02-16 04:05,223
2020-02-16 04:06,221
2020-02-16 04:07,217
2020-02-16 04:08,215
2020-02-16 04:09,214
2020-02-16 04:10,222
2020-02-16 04:11,219
2020-02-16 04:12,219
2020-02-16 04:13,222
2020-02-16 04:14,224
2020-02-16 04:15,221
2020-02-16 04:16,216
2020-02-16 04:17,220
2020-02-16 04:18,220
2020-02-16 04:19,219
2020-02-16 04:20,219
2020-02-16 04:21,219
2020-02-16 04:22,218
2020-02-16 04:23,220
2020-02-16 04:24,217
2020-02-16 04:25,220
2020-02-16 04:26,220
2020-02-16 04:27,217
2020-02-16 04:28,219
2020-02-16 04:29,217
2020-02-16 04:30,218
2020-02-16 04:31,222
2020-02-16 04:32,218
2020-02-16 04:33,221
2020-02-16 04:34,217
2020-02-16 04:35,217
2020-02-16 04:36,220
2020-02-16 04:37,218
2020-02-16 04:38,217
2020-02-16 04:39,219
2020-02-16 04:40,219
2020-02-16 04:41,220
2020-02-16 04:42,222
2020-02-16 04:43,219
2020-02-16 04:44,221
2020-02-16 04:45,217
2020-02-16 04:46,223
2020-02-16 04:47,226
2020-02-16 04:48,220
2020-02-16 04:49,217
2020-02-16 04:50,218
2020-02-16 04:51,217
2020-02-16 04:52,220
2020-02-16 04:53,216
2020-02-16 04:54,216
2020-02-16 04:55,217
2020-02-16 04:56,219
2020-02-16 04:57,218
2020-02-16 04:58,219
2020-02-16 04:59,219
2020-02-16 05:00,223
2020-02-16 05:01,221
2020-02-16 05:02,222
2020-02-16 05:03,226
2020-02-16 05:04,227
2020-02-16 05:05,224
2020-02-16 05:06,226
2020-02-16 05:07,226
2020-02-16 05:08,222
2020-02-16 05:09,226
2020-02-16 05:10,225
2020-02-16 05:11,225
2020-02-16 05:12,225
2020-02-16 05:13,232
2020-02-16 05:14,230
2020-02-16 05:15,223
2020-02-16 05:16,226
2020-02-16 05:17,223
2020-02-16 05:18,228
2020-02-16 05:19,227
2020-02-16 05:20,230
2020-02-16 05:21,226
2020-02-16 05:22,229
2020-02-16 05:23,226
2020-02-16 05:24,229
2020-02-16 05:25,224
2020-02-16 05:26,227
2020-02-16 05:27,229
2020-02-16 05:28,230
2020-02-16 05:29,225
2020-02-16 05:30,234
2020-02-16 05:31,229
2020-02-16 05:32,230
2020-02-16 05:33,233
2020-02-16 05:34,227
2020-02-16 05:35,226
2020-02-16 05:36,229
2020-02-16 05:37,226
2020-02-16 05:38,223
2020-02-16 05:39,229
2020-02-16 05:40,228
2020-02-16 05:41,228
2020-02-16 05:42,229
2020-02-16 05:43,223
2020-02-16 05:44,228
2020-02-16 05:45,234
2020-02-16 05:46,226
2020-02-16 05:47,224
2020-02-16 05:48,226
2020-02-16 05:49,227
2020-02-16 05:50,225
2020-02-16 05:51,224
2020-02-16 05:52,223
2020-02-16 05:53,222
2020-02-16 05:54,226
2020-02-16 05:55,222
2020-02-16 05:56,225
2020-02-16 05:57,224
2020-02-16 05:58,228
2020-02-16 05:59,231
2020-02-16 06:00,223
2020-02-16 06:01,220
2020-02-16 06:02,225
2020-02-16 06:03,225
2020-02-16 06:04,225
2020-02-16 06:05,227
2020-02-16 06:06,228
2020-02-16 06:07,222
2020-02-16 06:08,226
2020-02-16 06:09,224
2020-02-16 06:10,227
2020-02-16 06:11,226
2020-02-16 06:12,226
2020-02-16 06:13,229
2020-02-16 06:14,229
2020-02-16 06:15,228
2020-02-16 06:16,227
2020-02-16 06:17,228
2020-02-16 06:18,227
2020-02-16 06:19,225
2020-02-16 06:20,224
2020-02-16 06:21,224
2020-02-16 06:22,227
2020-02-16 06:23,223
2020-02-16 06:24,222
2020-02-16 06:25,221
2020-02-16 06:26,223
2020-02-16 06:27,226
2020-02-16 06:28,224
2020-02-16 06:29,222
2020-02-16 06:30,224
2020-02-16 06:31,223
2020-02-16 06:32,223
2020-02-16 06:33,223
2020-02-16 06:34,223
2020-02-16 06:35,222
2020-02-16 06:36,225
2020-02-16 06:37,224
2020-02-16 06:38,217
2020-02-16 06:39,225
2020-02-16 06:40,226
2020-02-16 06:41,222
2020-02-16 06:42,223
2020-02-16 06:43,222
2020-02-16 06:44,223
2020-02-16 06:45,226
2020-02-16 06:46,221
2020-02-16 06:47,226
2020-02-16 06:48,226
2020-02-16 06:49,225
2020-02-16 06:50,220
2020-02-16 06:51,217
2020-02-16 06:52,218
2020-02-16 06:53,224
2020-02-16 06:54,225
2020-02-16 06:55,225
2020-02-16 06:56,223
2020-02-16 06:57,228
2020-02-16 06:58,227
2020-02-16 06:59,224
2020-02-16 07:00,227
2020-02-16 07:01,226
2020-02-16 07:02,223
2020-02-16 07:03,225
2020-02-16 07:04,223
2020-02-16 07:05,220
2020-02-16 07:06,219
2020-02-16 07:07,226
2020-02-16 07:08,221
2020-02-16 07:09,225
2020-02-16 07:10,222
2020-02-16 07:11,219
2020-02-16 07:12,227
2020-02-16 07:13,220
2020-02-16 07:14,228
2020-02-16 07:15,225
2020-02-16 07:16,225
2020-02-16 07:17,228
2020-02-16 07:18,226
2020-02-16 07:19,226
2020-02-16 07:20,222
2020-02-16 07:21,226
2020-02-16 07:22,227
2020-02-16 07:23,228
2020-02-16 07:24,230
2020-02-16 07:25,232
2020-02-16 07:26,232
2020-02-16 07:27,231
2020-02-16 07:28,222
2020-02-16 07:29,226
2020-02-16 07:30,228
2020-02-16 07:31,228
2020-02-16 07:32,227
2020-02-16 07:33,226
2020-02-16 07:34,226
2020-02-16 07:35,225
2020-02-16 07:36,231
2020-02-16 07:37,233
2020-02-16 07:38,236
2020-02-16 07:39,236
2020-02-16 07:40,239
2020-02-16 07:41,233
2020-02-16 07:42,234
2020-02-16 07:43,232
2020-02-16 07:44,235
2020-02-16 07:45,235
2020-02-16 07:46,232
2020-02-16 07:47,230
2020-02-16 07:48,229
2020-02-16 07:49,235
2020-02-16 07:50,234
2020-02-16 07:51,235
2020-02-16 07:52,231
2020-02-16 07:53,234
2020-02-16 07:54,237
2020-02-16 07:55,237
2020-02-16 07:56,234
2020-02-16 07:57,230
2020-02-16 07:58,231
2020-02-16 07:59,229
2020-02-16 08:00,228
2020-02-16 08:01,227
2020-02-16 08:02,227
2020-02-16 08:03,230
2020-02-16 08:04,235
2020-02-16 08:05,229
2020-02-16 08:06,232
2020-02-16 08:07,227
2020-02-16 08:08,234
2020-02-16 08:09,235
2020-02-16 08:10,233
2020-02-16 08:11,231
2020-02-16 08:12,230
2020-02-16 08:13,226
2020-02-16 08:14,234
2020-02-16 08:15,234
2020-02-16 08:16,231
2020-02-16 08:17,232
2020-02-16 08:18,231
2020-02-16 08:19,231
2020-02-16 08:20,228
2020-02-16 08:21,231
2020-02-16 08:22,234
2020-02-16 08:23,231
2020-02-16 08:24,231
2020-02-16 08:25,232
2020-02-16 08:26,231
2020-02-16 08:27,231
2020-02-16 08:28,227
2020-02-16 08:29,233
2020-02-16 08:30,229
2020-02-16 08:31,233
2020-02-16 08:32,232
2020-02-16 08:33,233
2020-02-16 08:34,234
2020-02-16 08:35,231
2020-02-16 08:36,230
2020-02-16 08:37,227
2020-02-16 08:38,233
2020-02-16 08:39,232
2020-02-16 08:40,232
2020-02-16 08:41,232
2020-02-16 08:42,236
2020-02-16 08:43,233
2020-02-16 08:44,226
2020-02-16 08:45,230
2020-02-16 08:46,228
2020-02-16 08:47,229
2020-02-16 08:48,226
2020-02-16 08:49,226
2020-02-16 08:50,229
2020-02-16 08:51,232
2020-02-16 08:52,232
2020-02-16 08:53,228
2020-02-16 08:54,232
2020-02-16 08:55,233
2020-02-16 08:56,232
2020-02-16 08:57,234
2020-02-16 08:58,225
2020-02-16 08:59,226
2020-02-16 09:00,230
2020-02-16 09:01,226
2020-02-16 09:02,228
2020-02-16 09:03,231
2020-02-16 09:04,231
2020-02-16 09:05,228
2020-02-16 09:06,227
2020-02-16 09:07,230
2020-02-16 09:08,230
2020-02-16 09:09,227
2020-02-16 09:10,225
2020-02-16 09:11,227
2020-02-16 09:12,228
2020-02-16 09:13,228
2020-02-16 09:14,230
2020-02-16 09:15,226
2020-02-16 09:16,228
2020-02-16 09:17,223
2020-02-16 09:18,226
2020-02-16 09:19,229
2020-02-16 09:20,232
2020-02-16 09:21,234
2020-02-16 09:22,229
2020-02-16 09:23,221
2020-02-16 09:24,228
2020-02-16 09:25,228
2020-02-16 09:26,224
2020-02-16 09:27,222
2020-02-16 09:28,219
2020-02-16 09:29,218
2020-02-16 09:30,216
2020-02-16 09:31,220
2020-02-16 09:32,223
2020-02-16 09:33,220
2020-02-16 09:34,223
2020-02-16 09:35,222
2020-02-16 09:36,225
2020-02-16 09:37,225
2020-02-16 09:38,225
2020-02-16 09:39,224
2020-02-16 09:40,225
2020-02-16 09:41,225
2020-02-16 09:42,225
2020-02-16 09:43,231
2020-02-16 09:44,229
2020-02-16 09:45,225
2020-02-16 09:46,229
2020-02-16 09:47,228
2020-02-16 09:48,229
2020-02-16 09:49,233
2020-02-16 09:50,230
2020-02-16 09:51,232
2020-02-16 09:52,229
2020-02-16 09:53,230
2020-02-16 09:54,235
2020-02-16 09:55,229
2020-02-16 09:56,227
2020-02-16 09:57,229
2020-02-16 09:58,228
2020-02-16 09:59,230
2020-02-16 10:00,227
2020-02-16 10:01,229
2020-02-16 10:02,230
2020-02-16 10:03,234
2020-02-16 10:04,228
2020-02-16 10:05,231
2020-02-16 10:06,232
2020-02-16 10:07,233
2020-02-16 10:08,232
2020-02-16 10:09,224
2020-02-16 10:10,232
2020-02-16 10:11,226
2020-02-16 10:12,232
2020-02-16 10:13,228
2020-02-16 10:14,228
2020-02-16 10:15,231
2020-02-16 10:16,226
2020-02-16 10:17,223
2020-02-16 10:18,228
2020-02-16 10:19,225
2020-02-16 10:20,225
2020-02-16 10:21,227
2020-02-16 10:22,231
2020-02-16 10:23,231
2020-02-16 10:24,234
2020-02-16 10:25,230
2020-02-16 10:26,229
2020-02-16 10:27,226
2020-02-16 10:28,229
2020-02-16 10:29,231
2020-02-16 10:30,227
2020-02-16 10:31,223
2020-02-16 10:32,224
2020-02-16 10:33,225
2020-02-16 10:34,227
2020-02-16 10:35,228
2020-02-16 10:36,227
2020-02-16 10:37,227
2020-02-16 10:38,227
2020-02-16 10:39,225
2020-02-16 10:40,228
2020-02-16 10:41,225
2020-02-16 10:42,221
2020-02-16 10:43,222
2020-02-16 10:44,222
2020-02-16 10:45,225
2020-02-16 10:46,228
2020-02-16 10:47,227
2020-02-16 10:48,222
2020-02-16 10:49,224
2020-02-16 10:50,224
2020-02-16 10:51,226
2020-02-16 10:52,227
2020-02-16 10:53,223
2020-02-16 10:54,228
2020-02-16 10:55,227
2020-02-16 10:56,224
2020-02-16 10:57,224
2020-02-16 10:58,224
2020-02-16 10:59,221
2020-02-16 11:00,223
2020-02-16 11:01,220
2020-02-16 11:02,224
2020-02-16 11:03,223
2020-02-16 11:04,224
2020-02-16 11:05,223
2020-02-16 11:06,225
2020-02-16 11:07,227
2020-02-16 11:08,225
2020-02-16 11:09,222
2020-02-16 11:10,227
2020-02-16 11:11,224
2020-02-16 11:12,223
2020-02-16 11:13,219
2020-02-16 11:14,223
2020-02-16 11:15,220
2020-02-16 11:16,223
2020-02-16 11:17,227
2020-02-16 11:18,219
2020-02-16 11:19,223
2020-02-16 11:20,229
2020-02-16 11:21,225
2020-02-16 11:22,224
2020-02-16 11:23,222
2020-02-16 11:24,225
2020-02-16 11:25,222
2020-02-16 11:26,224
2020-02-16 11:27,221
2020-02-16 11:28,224
2020-02-16 11:29,219
2020-02-16 11:30,225
2020-02-16 11:31,222
2020-02-16 11:32,222
2020-02-16 11:33,225
2020-02-16 11:34,224
2020-02-16 11:35,231
2020-02-16 11:36,222
2020-02-16 11:37,227
2020-02-16 11:38,224
2020-02-16 11:39,225
2020-02-16 11:40,223
2020-02-16 11:41,226
2020-02-16 11:42,222
2020-02-16 11:43,223
2020-02-16 11:44,222
2020-02-16 11:45,224
2020-02-16 11:46,221
2020-02-16 11:47,227
2020-02-16 11:48,227
2020-02-16 11:49,223
2020-02-16 11:50,224
2020-02-16 11:51,228
2020-02-16 11:52,228
2020-02-16 11:53,228
2020-02-16 11:54,223
2020-02-16 11:55,226
2020-02-16 11:56,222
2020-02-16 11:57,218
2020-02-16 11:58,225
2020-02-16 11:59,221
2020-02-16 12:00,224
2020-02-16 12:01,227
2020-02-16 12:02,226
2020-02-16 12:03,228
2020-02-16 12:04,225
2020-02-16 12:05,225
2020-02-16 12:06,226
2020-02-16 12:07,229
2020-02-16 12:08,245
2020-02-16 12:09,231
2020-02-16 12:10,238
